site_code,d,gender,age_groups,vehicle_types
BALI-BALI-007,2025-12-15,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2025-12-16,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2025-12-17,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2025-12-18,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2025-12-19,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2025-12-20,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2025-12-21,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2025-12-22,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2025-12-23,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2025-12-24,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2025-12-25,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2025-12-26,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2025-12-27,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2025-12-28,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2025-12-29,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2025-12-30,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2025-12-31,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-01,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-02,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-03,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-04,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-05,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-06,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-07,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-08,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-09,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-10,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-11,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-12,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-13,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-14,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-15,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-16,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-17,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-18,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-19,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-20,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-21,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-22,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-23,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-24,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-25,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-26,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-27,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-28,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-29,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-30,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-007,2026-01-31,"{""male"": 55, ""female"": 45}","[{""label"": ""18-24"", ""value"": 20}, {""label"": ""25-34"", ""value"": 34}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 11}, {""label"": ""55+"", ""value"": 8}]","{""motorcycle"": 56, ""car"": 29, ""bus"": 6, ""truck"": 9}"
BALI-BALI-008,2025-11-01,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 19}, {""label"": ""25-34"", ""value"": 30}, {""label"": ""35-44"", ""value"": 22}, {""label"": ""45-54"", ""value"": 16}, {""label"": ""55+"", ""value"": 13}]","{""motorcycle"": 47, ""car"": 31, ""bus"": 3, ""truck"": 19}"
BALI-BALI-008,2025-11-02,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 19}, {""label"": ""25-34"", ""value"": 30}, {""label"": ""35-44"", ""value"": 22}, {""label"": ""45-54"", ""value"": 16}, {""label"": ""55+"", ""value"": 13}]","{""motorcycle"": 47, ""car"": 31, ""bus"": 3, ""truck"": 19}"
BALI-BALI-008,2025-11-03,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 19}, {""label"": ""25-34"", ""value"": 30}, {""label"": ""35-44"", ""value"": 22}, {""label"": ""45-54"", ""value"": 16}, {""label"": ""55+"", ""value"": 13}]","{""motorcycle"": 47, ""car"": 31, ""bus"": 3, ""truck"": 19}"
BALI-BALI-008,2025-11-04,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 19}, {""label"": ""25-34"", ""value"": 30}, {""label"": ""35-44"", ""value"": 22}, {""label"": ""45-54"", ""value"": 16}, {""label"": ""55+"", ""value"": 13}]","{""motorcycle"": 47, ""car"": 31, ""bus"": 3, ""truck"": 19}"
BALI-BALI-008,2025-11-05,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 19}, {""label"": ""25-34"", ""value"": 30}, {""label"": ""35-44"", ""value"": 22}, {""label"": ""45-54"", ""value"": 16}, {""label"": ""55+"", ""value"": 13}]","{""motorcycle"": 47, ""car"": 31, ""bus"": 3, ""truck"": 19}"
BALI-BALI-008,2025-11-06,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 19}, {""label"": ""25-34"", ""value"": 30}, {""label"": ""35-44"", ""value"": 22}, {""label"": ""45-54"", ""value"": 16}, {""label"": ""55+"", ""value"": 13}]","{""motorcycle"": 47, ""car"": 31, ""bus"": 3, ""truck"": 19}"
BALI-BALI-008,2025-11-07,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 19}, {""label"": ""25-34"", ""value"": 30}, {""label"": ""35-44"", ""value"": 22}, {""label"": ""45-54"", ""value"": 16}, {""label"": ""55+"", ""value"": 13}]","{""motorcycle"": 47, ""car"": 31, ""bus"": 3, ""truck"": 19}"
BALI-BALI-008,2025-11-08,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 19}, {""label"": ""25-34"", ""value"": 30}, {""label"": ""35-44"", ""value"": 22}, {""label"": ""45-54"", ""value"": 16}, {""label"": ""55+"", ""value"": 13}]","{""motorcycle"": 47, ""car"": 31, ""bus"": 3, ""truck"": 19}"
BALI-BALI-008,2025-11-09,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 19}, {""label"": ""25-34"", ""value"": 30}, {""label"": ""35-44"", ""value"": 22}, {""label"": ""45-54"", ""value"": 16}, {""label"": ""55+"", ""value"": 13}]","{""motorcycle"": 47, ""car"": 31, ""bus"": 3, ""truck"": 19}"
BALI-BALI-008,2025-11-10,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 19}, {""label"": ""25-34"", ""value"": 30}, {""label"": ""35-44"", ""value"": 22}, {""label"": ""45-54"", ""value"": 16}, {""label"": ""55+"", ""value"": 13}]","{""motorcycle"": 47, ""car"": 31, ""bus"": 3, ""truck"": 19}"
BALI-BALI-008,2025-11-11,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 19}, {""label"": ""25-34"", ""value"": 30}, {""label"": ""35-44"", ""value"": 22}, {""label"": ""45-54"", ""value"": 16}, {""label"": ""55+"", ""value"": 13}]","{""motorcycle"": 47, ""car"": 31, ""bus"": 3, ""truck"": 19}"
BALI-BALI-008,2025-11-12,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 19}, {""label"": ""25-34"", ""value"": 30}, {""label"": ""35-44"", ""value"": 22}, {""label"": ""45-54"", ""value"": 16}, {""label"": ""55+"", ""value"": 13}]","{""motorcycle"": 47, ""car"": 31, ""bus"": 3, ""truck"": 19}"
BALI-BALI-008,2025-11-13,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 19}, {""label"": ""25-34"", ""value"": 30}, {""label"": ""35-44"", ""value"": 22}, {""label"": ""45-54"", ""value"": 16}, {""label"": ""55+"", ""value"": 13}]","{""motorcycle"": 47, ""car"": 31, ""bus"": 3, ""truck"": 19}"
BALI-BALI-008,2025-11-14,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 19}, {""label"": ""25-34"", ""value"": 30}, {""label"": ""35-44"", ""value"": 22}, {""label"": ""45-54"", ""value"": 16}, {""label"": ""55+"", ""value"": 13}]","{""motorcycle"": 47, ""car"": 31, ""bus"": 3, ""truck"": 19}"
BALI-BALI-008,2025-11-15,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 19}, {""label"": ""25-34"", ""value"": 30}, {""label"": ""35-44"", ""value"": 22}, {""label"": ""45-54"", ""value"": 16}, {""label"": ""55+"", ""value"": 13}]","{""motorcycle"": 47, ""car"": 31, ""bus"": 3, ""truck"": 19}"
BALI-BALI-008,2025-11-16,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 19}, {""label"": ""25-34"", ""value"": 30}, {""label"": ""35-44"", ""value"": 22}, {""label"": ""45-54"", ""value"": 16}, {""label"": ""55+"", ""value"": 13}]","{""motorcycle"": 47, ""car"": 31, ""bus"": 3, ""truck"": 19}"
BALI-BALI-008,2025-11-17,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 19}, {""label"": ""25-34"", ""value"": 30}, {""label"": ""35-44"", ""value"": 22}, {""label"": ""45-54"", ""value"": 16}, {""label"": ""55+"", ""value"": 13}]","{""motorcycle"": 47, ""car"": 31, ""bus"": 3, ""truck"": 19}"
BALI-BALI-008,2025-11-18,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 19}, {""label"": ""25-34"", ""value"": 30}, {""label"": ""35-44"", ""value"": 22}, {""label"": ""45-54"", ""value"": 16}, {""label"": ""55+"", ""value"": 13}]","{""motorcycle"": 47, ""car"": 31, ""bus"": 3, ""truck"": 19}"
BALI-BALI-008,2025-11-19,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 19}, {""label"": ""25-34"", ""value"": 30}, {""label"": ""35-44"", ""value"": 22}, {""label"": ""45-54"", ""value"": 16}, {""label"": ""55+"", ""value"": 13}]","{""motorcycle"": 47, ""car"": 31, ""bus"": 3, ""truck"": 19}"
